Timestamp,IP,Method,Status,Size,UserAgent,Country,Message
2025-01-01 02:12:10,177.71.128.0,GET,404,4497,Nikto/2.1.6,Brazil,GET /shell.php HTTP/1.1
2025-01-01 02:14:05,195.154.21.0,GET,404,662,Nmap Scripting Engine,France,GET /shell.php HTTP/1.1
2025-01-01 02:14:58,10.0.0.2,GET,200,431,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /static/js/main.js HTTP/1.1
2025-01-01 02:15:42,54.239.28.1,GET,200,929,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /index.html HTTP/1.1
2025-01-01 02:15:55,192.168.1.5,GET,200,1235,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /about HTTP/1.1
2025-01-01 02:17:38,188.162.64.1,GET,403,3667,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",Russia,GET /../../etc/passwd HTTP/1.1
2025-01-01 02:18:10,180.149.132.47,POST,403,3646,Nikto/2.1.6,China,POST /login HTTP/1.1
2025-01-01 02:18:45,54.239.28.1,GET,200,1523,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /about HTTP/1.1
2025-01-01 02:19:29,192.168.1.5,GET,200,2856,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 02:19:39,54.239.28.1,POST,200,632,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,POST /login HTTP/1.1
2025-01-01 02:21:01,203.0.113.1,POST,403,2199,python-requests/2.25.1,China,POST /login HTTP/1.1
2025-01-01 02:21:12,10.0.0.2,GET,200,753,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /images/logo.png HTTP/1.1
2025-01-01 02:22:08,177.71.128.0,POST,500,4501,Nmap Scripting Engine,Brazil,POST /api/upload HTTP/1.1
2025-01-01 02:23:32,192.168.1.5,GET,200,3430,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /contact HTTP/1.1
2025-01-01 02:23:56,192.168.1.5,GET,200,3429,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /static/js/main.js HTTP/1.1
2025-01-01 02:25:35,192.168.1.5,GET,200,1455,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /contact HTTP/1.1
2025-01-01 02:27:06,192.168.1.5,GET,200,393,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /contact HTTP/1.1
2025-01-01 02:28:26,54.239.28.1,GET,200,294,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /contact HTTP/1.1
2025-01-01 02:28:51,54.239.28.1,GET,200,4903,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /images/logo.png HTTP/1.1
2025-01-01 02:29:23,192.168.1.5,GET,200,4001,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /index.html HTTP/1.1
2025-01-01 02:29:55,10.0.0.2,GET,200,4910,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /images/logo.png HTTP/1.1
2025-01-01 02:30:09,10.0.0.2,GET,200,4170,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /about HTTP/1.1
2025-01-01 02:31:44,192.168.1.5,GET,200,2865,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /contact HTTP/1.1
2025-01-01 02:32:25,200.147.67.142,GET,404,2713,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",Brazil,GET /admin.php HTTP/1.1
2025-01-01 02:33:47,54.38.0.0,GET,404,578,Nikto/2.1.6,France,GET /admin.php HTTP/1.1
2025-01-01 02:34:01,195.154.21.0,GET,404,3672,Nmap Scripting Engine,France,GET /wp-admin/install.php HTTP/1.1
2025-01-01 02:35:57,180.149.132.47,GET,404,3477,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",China,GET /wp-admin/install.php HTTP/1.1
2025-01-01 02:37:35,14.215.177.38,GET,404,1748,python-requests/2.25.1,China,GET /admin.php HTTP/1.1
2025-01-01 02:38:08,10.0.0.2,GET,200,2356,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 02:39:38,10.0.0.2,GET,200,3310,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /index.html HTTP/1.1
2025-01-01 02:41:28,10.0.0.2,GET,200,2502,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /images/logo.png HTTP/1.1
2025-01-01 02:41:41,192.168.1.5,POST,200,3107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,POST /login HTTP/1.1
2025-01-01 02:41:49,195.154.21.0,GET,404,2963,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",France,GET /shell.php HTTP/1.1
2025-01-01 02:43:31,195.154.21.0,GET,200,3088,Nikto/2.1.6,France,GET /search?q=' OR 1=1 -- HTTP/1.1
2025-01-01 02:43:34,10.0.0.2,GET,200,1612,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /contact HTTP/1.1
2025-01-01 02:45:18,10.0.0.2,GET,200,3350,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 02:46:03,192.168.1.5,POST,200,377,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,POST /login HTTP/1.1
2025-01-01 02:48:02,192.168.1.5,POST,200,2526,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,POST /login HTTP/1.1
2025-01-01 02:49:45,10.0.0.2,GET,200,4013,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /index.html HTTP/1.1
2025-01-01 02:50:42,192.168.1.5,GET,200,528,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /index.html HTTP/1.1
2025-01-01 02:52:17,10.0.0.2,GET,200,4323,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /index.html HTTP/1.1
2025-01-01 02:52:29,95.31.18.119,POST,500,602,python-requests/2.25.1,Russia,POST /api/upload HTTP/1.1
2025-01-01 02:53:58,192.168.1.5,GET,200,1303,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /about HTTP/1.1
2025-01-01 02:55:17,10.0.0.2,POST,200,4126,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,POST /login HTTP/1.1
2025-01-01 02:56:23,192.168.1.5,POST,200,4173,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,POST /login HTTP/1.1
2025-01-01 02:57:18,195.154.21.0,GET,403,277,Nikto/2.1.6,France,GET /../../etc/passwd HTTP/1.1
2025-01-01 02:58:06,10.0.0.2,GET,200,2978,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 02:59:13,192.168.1.5,GET,200,4304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /static/js/main.js HTTP/1.1
2025-01-01 03:00:01,200.147.67.142,GET,404,4561,Nmap Scripting Engine,Brazil,GET /shell.php HTTP/1.1
2025-01-01 03:00:36,195.154.21.0,GET,404,3187,python-requests/2.25.1,France,GET /wp-admin/install.php HTTP/1.1
2025-01-01 03:01:52,54.239.28.1,POST,200,4645,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,POST /login HTTP/1.1
2025-01-01 03:03:48,10.0.0.2,GET,200,898,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /about HTTP/1.1
2025-01-01 03:05:46,54.239.28.1,POST,200,3609,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,POST /login HTTP/1.1
2025-01-01 03:07:33,10.0.0.2,GET,200,2568,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 03:07:43,195.154.21.0,GET,404,3345,Nikto/2.1.6,France,GET /wp-admin/install.php HTTP/1.1
2025-01-01 03:08:38,192.168.1.5,GET,200,1505,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /static/js/main.js HTTP/1.1
2025-01-01 03:09:04,109.252.1.2,GET,404,3102,Nmap Scripting Engine,Russia,GET /admin.php HTTP/1.1
2025-01-01 03:09:53,95.31.18.119,GET,200,908,Nikto/2.1.6,Russia,GET /search?q=' OR 1=1 -- HTTP/1.1
2025-01-01 03:11:18,54.239.28.1,GET,200,3272,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 03:11:34,54.239.28.1,GET,200,2688,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /about HTTP/1.1
2025-01-01 03:11:54,200.147.67.142,POST,403,3209,python-requests/2.25.1,Brazil,POST /login HTTP/1.1
2025-01-01 03:12:47,54.38.0.0,POST,403,4375,Nikto/2.1.6,France,POST /login HTTP/1.1
2025-01-01 03:12:50,188.162.64.1,GET,200,4309,Nmap Scripting Engine,Russia,GET /search?q=' OR 1=1 -- HTTP/1.1
2025-01-01 03:13:27,195.154.21.0,GET,404,4045,Nmap Scripting Engine,France,GET /wp-admin/install.php HTTP/1.1
2025-01-01 03:14:20,14.215.177.38,GET,404,4879,Nmap Scripting Engine,China,GET /admin.php HTTP/1.1
2025-01-01 03:15:58,192.168.1.5,GET,200,1609,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 03:16:11,177.71.128.0,GET,403,4044,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",Brazil,GET /../../etc/passwd HTTP/1.1
2025-01-01 03:18:06,54.239.28.1,GET,200,2376,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /contact HTTP/1.1
2025-01-01 03:19:47,192.168.1.5,GET,200,2651,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /static/js/main.js HTTP/1.1
2025-01-01 03:20:14,177.71.128.0,GET,404,1612,python-requests/2.25.1,Brazil,GET /admin.php HTTP/1.1
2025-01-01 03:20:18,192.168.1.5,GET,200,1071,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /contact HTTP/1.1
2025-01-01 03:21:20,14.215.177.38,POST,403,26,python-requests/2.25.1,China,POST /login HTTP/1.1
2025-01-01 03:21:45,192.168.1.5,GET,200,4498,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /images/logo.png HTTP/1.1
2025-01-01 03:22:27,54.239.28.1,GET,200,4043,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /static/js/main.js HTTP/1.1
2025-01-01 03:23:41,192.168.1.5,POST,200,3284,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,POST /login HTTP/1.1
2025-01-01 03:25:29,54.239.28.1,GET,200,1820,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /index.html HTTP/1.1
2025-01-01 03:26:37,192.168.1.5,GET,200,1948,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 03:26:49,54.239.28.1,GET,200,2877,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /index.html HTTP/1.1
2025-01-01 03:28:11,10.0.0.2,GET,200,2349,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 03:29:48,192.168.1.5,GET,200,1341,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /contact HTTP/1.1
2025-01-01 03:30:14,192.168.1.5,GET,200,1973,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /about HTTP/1.1
2025-01-01 03:30:16,54.239.28.1,POST,200,1595,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,POST /login HTTP/1.1
2025-01-01 03:31:23,54.239.28.1,POST,200,3653,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,POST /login HTTP/1.1
2025-01-01 03:32:36,192.168.1.5,GET,200,3839,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /index.html HTTP/1.1
2025-01-01 03:33:52,95.31.18.119,GET,404,4022,Nikto/2.1.6,Russia,GET /shell.php HTTP/1.1
2025-01-01 03:35:02,10.0.0.2,GET,200,4724,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /contact HTTP/1.1
2025-01-01 03:36:23,54.38.0.0,POST,403,590,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",France,POST /login HTTP/1.1
2025-01-01 03:38:02,192.168.1.5,GET,200,3337,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /static/js/main.js HTTP/1.1
2025-01-01 03:39:05,180.149.132.47,POST,500,1178,python-requests/2.25.1,China,POST /api/upload HTTP/1.1
2025-01-01 03:39:38,54.239.28.1,GET,200,2483,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /static/js/main.js HTTP/1.1
2025-01-01 03:39:54,14.215.177.38,POST,403,2001,python-requests/2.25.1,China,POST /login HTTP/1.1
2025-01-01 03:41:20,192.168.1.5,POST,200,2105,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,POST /login HTTP/1.1
2025-01-01 03:43:18,14.215.177.38,POST,403,4838,python-requests/2.25.1,China,POST /login HTTP/1.1
2025-01-01 03:43:40,192.168.1.5,GET,200,2533,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /contact HTTP/1.1
2025-01-01 03:43:53,188.162.64.1,POST,500,3437,Nmap Scripting Engine,Russia,POST /api/upload HTTP/1.1
2025-01-01 03:44:22,109.252.1.2,GET,200,1098,Nikto/2.1.6,Russia,GET /search?q=' OR 1=1 -- HTTP/1.1
2025-01-01 03:45:47,95.31.18.119,GET,404,580,python-requests/2.25.1,Russia,GET /shell.php HTTP/1.1
2025-01-01 03:46:03,10.0.0.2,POST,200,3252,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,POST /login HTTP/1.1
2025-01-01 03:46:20,192.168.1.5,GET,200,1241,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 03:48:20,54.239.28.1,GET,200,2952,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 03:49:36,54.239.28.1,GET,200,2954,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /images/logo.png HTTP/1.1
2025-01-01 03:49:53,192.168.1.5,GET,200,452,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /static/js/main.js HTTP/1.1
2025-01-01 03:50:03,180.149.132.47,GET,403,2807,Nikto/2.1.6,China,GET /../../etc/passwd HTTP/1.1
2025-01-01 03:51:40,192.168.1.5,POST,200,95,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,POST /login HTTP/1.1
2025-01-01 03:53:39,180.149.132.47,GET,403,3020,python-requests/2.25.1,China,GET /../../etc/passwd HTTP/1.1
2025-01-01 03:53:42,10.0.0.2,POST,200,1050,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,POST /login HTTP/1.1
2025-01-01 03:54:49,10.0.0.2,POST,200,4205,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,POST /login HTTP/1.1
2025-01-01 03:55:29,188.162.64.1,GET,403,4208,python-requests/2.25.1,Russia,GET /../../etc/passwd HTTP/1.1
2025-01-01 03:55:35,54.239.28.1,GET,200,148,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /contact HTTP/1.1
2025-01-01 03:56:10,180.149.132.47,GET,200,661,Nikto/2.1.6,China,GET /search?q=' OR 1=1 -- HTTP/1.1
2025-01-01 03:56:36,54.239.28.1,GET,200,1339,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /images/logo.png HTTP/1.1
2025-01-01 03:57:37,14.215.177.38,GET,404,573,Nikto/2.1.6,China,GET /wp-admin/install.php HTTP/1.1
2025-01-01 03:57:45,177.71.128.0,GET,404,1845,Nmap Scripting Engine,Brazil,GET /wp-admin/install.php HTTP/1.1
2025-01-01 03:59:16,54.239.28.1,GET,200,2527,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /about HTTP/1.1
2025-01-01 04:00:55,14.215.177.38,POST,500,1560,Nmap Scripting Engine,China,POST /api/upload HTTP/1.1
2025-01-01 04:02:13,200.147.67.142,GET,404,3995,Nikto/2.1.6,Brazil,GET /wp-admin/install.php HTTP/1.1
2025-01-01 04:02:34,10.0.0.2,GET,200,1582,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /contact HTTP/1.1
2025-01-01 04:03:12,192.168.1.5,POST,200,2950,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,POST /login HTTP/1.1
2025-01-01 04:04:19,10.0.0.2,GET,200,4381,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /contact HTTP/1.1
2025-01-01 04:05:14,54.239.28.1,GET,200,4900,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /index.html HTTP/1.1
2025-01-01 04:05:26,54.239.28.1,GET,200,2282,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /index.html HTTP/1.1
2025-01-01 04:07:22,195.154.21.0,POST,403,4724,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",France,POST /login HTTP/1.1
2025-01-01 04:08:26,54.239.28.1,GET,200,1779,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /index.html HTTP/1.1
2025-01-01 04:09:15,10.0.0.2,GET,200,622,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 04:10:57,10.0.0.2,GET,200,538,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /images/logo.png HTTP/1.1
2025-01-01 04:10:59,54.239.28.1,GET,200,1272,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /index.html HTTP/1.1
2025-01-01 04:11:38,10.0.0.2,POST,200,3243,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,POST /login HTTP/1.1
2025-01-01 04:12:55,54.239.28.1,GET,200,1680,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 04:12:59,192.168.1.5,GET,200,487,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /static/js/main.js HTTP/1.1
2025-01-01 04:13:42,54.239.28.1,GET,200,41,"Mozilla/5.0 (Linux; Android 10; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",USA,GET /static/css/style.css HTTP/1.1
2025-01-01 04:15:38,54.239.28.1,GET,200,419,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15",USA,GET /index.html HTTP/1.1
